0	100	100
0.002739726	99.95184477	100.0759434
0.005479452	99.83897227	100.0719392
0.008219178	99.7957032	100.130145
0.010958904	99.83260526	100.1837018
0.01369863	99.82403361	100.3666583
0.016438356	99.56291641	100.0501303
0.019178082	99.45470503	100.2374627
0.021917808	99.25025151	100.3541848
0.024657534	99.29851971	100.2253706
0.02739726	99.28048738	100.1013105
0.030136986	99.28482402	100.1089609
0.032876712	99.3262408	100.2469484
0.035616438	99.0606307	100.1533069
0.038356164	99.00675193	100.211695
0.04109589	99.01860065	99.91334843
0.043835616	98.58229371	99.84482788
0.046575342	98.46622248	99.94371969
0.049315068	98.32681132	100.0247895
0.052054795	98.43101207	99.90549809
0.054794521	98.28403414	99.68819223
0.057534247	98.37533758	99.61011148
0.060273973	98.29144439	99.83360727
0.063013699	98.33545094	99.82856517
0.065753425	98.33751163	99.6784344
0.068493151	98.31567457	99.48419174
0.071232877	98.43847807	99.12810131
0.073972603	98.72732919	99.36281295
0.076712329	98.36000208	99.4591738
0.079452055	98.24522301	99.57837099
0.082191781	97.95780147	99.8700699
0.084931507	98.3727104	99.59076926
0.087671233	98.32815458	99.05548035
0.090410959	98.24423208	99.08481358
0.093150685	98.31868545	99.18676085
0.095890411	98.40623289	99.80033952
0.098630137	98.2991106	99.74345479
0.101369863	98.40468119	100.1358789
0.104109589	98.88971835	99.65103864
0.106849315	98.27624338	99.7026449
0.109589041	98.21888498	99.21860043
0.112328767	97.86840338	99.22433834
0.115068493	97.54146669	98.4986922
0.117808219	97.51996231	98.37087539
0.120547945	97.75082609	98.08233788
0.123287671	97.60395325	97.76236356
0.126027397	97.58286534	97.86391319
0.128767123	97.26036208	98.03608902
0.131506849	97.14919832	97.5391167
0.134246575	96.77450159	98.05014797
0.136986301	96.46951926	97.79052647
0.139726027	96.6798533	97.22991316
0.142465753	97.27101061	97.26629474
0.145205479	97.63812481	98.26953374
0.147945205	98.19626472	98.39992962
0.150684932	97.7447835	97.99679828
0.153424658	97.83436199	97.84580341
0.156164384	97.46366681	98.52184157
0.15890411	97.35623931	98.3781164
0.161643836	97.93768671	98.33331695
0.164383562	97.82299198	98.12515737
0.167123288	97.35956405	98.65628648
0.169863014	97.65951539	99.08505454
0.17260274	97.8125069	99.13000824
0.175342466	97.84039715	99.95124892
0.178082192	97.60365176	99.09774157
0.180821918	97.79455356	99.00960482
0.183561644	98.13537607	99.1241146
0.18630137	97.98770761	98.85028353
0.189041096	98.74274287	98.97052978
0.191780822	98.39175913	98.13670387
0.194520548	98.60510379	98.38859749
0.197260274	99.20673192	98.1052199
0.2	99.16120094	98.36740026
0.202739726	99.3382241	99.18763115
0.205479452	99.34496452	99.00347847
0.208219178	97.99979082	98.66672965
0.210958904	98.67651234	98.15885784
0.21369863	97.68611857	98.0274988
0.216438356	97.21015445	97.77891614
0.219178082	96.98463087	98.10868141
0.221917808	97.17530704	97.48166785
0.224657534	97.58463533	97.25669544
0.22739726	97.91820748	97.59747937
0.230136986	98.14267177	97.49420088
0.232876712	98.6685115	97.49977705
0.235616438	97.98757734	96.9741346
0.238356164	97.93419743	96.25976328
0.24109589	98.416536	96.66841858
0.243835616	97.76274338	96.56548189
0.246575342	97.69939802	96.40998535
0.249315068	96.79441086	96.68158823
0.252054795	96.82264588	95.75755937
0.254794521	96.23550011	95.03850346
0.257534247	96.13699251	94.15938666
0.260273973	95.96618387	94.23991482
0.263013699	96.42623052	94.03676755
0.265753425	96.54810861	93.63606965
0.268493151	97.35133603	94.05916448
0.271232877	97.28857327	93.84074117
0.273972603	97.11666406	94.66455058
0.276712329	97.42625578	95.16869413
0.279452055	97.09731975	95.46631084
0.282191781	97.18033568	96.14082123
0.284931507	97.04804857	95.68844023
0.287671233	96.91543193	96.26666569
0.290410959	97.29253348	96.59184884
0.293150685	97.04856942	96.16885318
0.295890411	97.10247223	96.45784804
0.298630137	96.75880925	97.47291464
0.301369863	97.23128944	97.33616116
0.304109589	97.91955417	97.37221845
0.306849315	98.81265832	97.52581947
0.309589041	99.42088304	97.6845042
0.312328767	98.80382588	97.05172054
0.315068493	98.53034397	96.91764292
0.317808219	97.99133864	96.18288853
0.320547945	97.99367502	97.30614859
0.323287671	98.01676825	97.33540023
0.326027397	97.43290977	97.72966426
0.328767123	97.0936589	96.84065211
0.331506849	97.46783735	96.75152781
0.334246575	96.37347639	96.88440081
0.336986301	96.15823485	97.1792001
0.339726027	95.99993106	97.93095663
0.342465753	96.56805326	97.81525933
0.345205479	96.28918717	97.40510758
0.347945205	94.53088556	97.28499471
0.350684932	93.80062679	96.74183792
0.353424658	93.56744001	95.76806484
0.356164384	93.25998943	94.86800287
0.35890411	93.31558875	95.83545545
0.361643836	93.45226704	95.75319445
0.364383562	93.58716766	96.14199637
0.367123288	93.20645048	96.26863591
0.369863014	93.12276662	95.95946845
0.37260274	92.65020513	95.1946643
0.375342466	92.54426006	96.31867741
0.378082192	92.68184601	96.63349479
