190	51.74245853	51.74355955
192	51.38596458	51.38714283
194	51.04808633	51.04935455
196	50.72856828	50.72994647
198	50.42715996	50.42864787
200	50.14361584	50.14521321
202	49.87769521	49.87940177
204	49.62916201	49.6309775
206	49.39778476	49.39971783
208	49.1833364	49.18539834
210	48.98559421	48.98778472
212	48.80433968	48.80665847
214	48.63935842	48.64180518
216	48.49044004	48.49302172
218	48.35737805	48.36016654
220	48.2399698	48.24296465
222	48.13801634	48.14121711
224	48.05132234	48.05472861
226	47.97969604	47.98330736
228	47.9229491	47.92676505
230	47.8808966	47.88491673
232	47.85335686	47.85758657
234	47.84015146	47.84464724
236	47.84110511	47.84586643
238	47.85604556	47.86107581
240	47.8848036	47.89019631
242	47.92721292	47.93296739
244	47.98311007	47.98922561
246	48.05233441	48.05883397
248	48.13472803	48.14162552
250	48.23013569	48.23743036
252	48.33840476	48.34609585
254	48.45938515	48.46747192
256	48.5929293	48.601411
258	48.73889206	48.74778103
260	48.89713069	48.90642757
262	49.06750479	49.07724571
264	49.24987622	49.26015358
266	49.44410911	49.45492195
268	49.65006977	49.66141714
270	49.86762664	49.87950759
272	50.09665027	50.10906386
274	50.33701327	50.34995856
276	50.58859026	50.60206629
278	50.85125782	50.86528924
280	51.12489447	51.13956717
282	51.40938061	51.4246935
284	51.7045985	51.72055049
286	52.0104322	52.02702222
288	52.32676756	52.34399453
290	52.65349217	52.67135502
292	52.99049533	53.00901582
294	53.33766799	53.35709834
296	53.69490276	53.71524886
298	54.06209386	54.08335427
300	54.43913706	54.46131034
302	54.82592969	54.84901442
304	55.22237061	55.24636534
306	55.62836014	55.65328891
308	56.04380006	56.06966495
310	56.4685936	56.49539315
