2	0.099764109	0.11787653
3	0.096245289	0.109209299
4	0.110164642	0.09556365
5	0.1551404	0.110045433
6	0.088339329	0.10001874
7	0.105192661	0.145589828
8	0.185158968	0.126006365
9	0.158238411	0.172631741
10	0.301187754	0.186871529
11	0.115004063	0.224923134
12	0.17459178	0.243550062
13	0.269201994	0.151006699
14	0.131213665	0.143247843
15	0.090955734	0.260668755
16	0.100720882	0.366283178
17	0.103936434	0.634540558
18	0.09325552	1.061502934
19	0.231669664	2.20636344
20	0.148100376	3.859141827
21	0.238053322	7.410263062
22	0.178100348	14.71356153
23	0.219952106	29.01485515
24	0.176525831	57.7944231
